"","DIRECTORIO","SECUENCIA_P","ORDEN.x","CAR","SEC","CONS","REC","I_HOGAR"
"57364","8069028","1","1",1,1,1,1,2281373.23681265
"57365","8069029","1","1",1,0,1,1,1704196.58463448
"57366","8069030","1","1",1,0,1,1,1877915.0089249
"57367","8069032","1","1",1,0,1,1,1404978.96371409
"57368","8069033","1","1",1,1,1,1,1292181.32853508
"57369","8069035","1","1",1,1,1,1,2268779.3151103
"57370","8069036","1","1",1,0,1,1,1164530.12391925
"57371","8069037","1","1",1,1,1,1,1877933.15544724
"57372","8069038","1","1",1,1,1,1,2863591.06341377
"57373","8069039","1","1",1,0,0,1,1539569.60830837
"57374","8069040","1","1",1,0,1,1,2482108.20553824
"57375","8069041","1","1",1,1,1,1,2664981.63560405
"57376","8069042","1","1",1,1,1,1,1898567.45513156
"57377","8069043","1","1",1,0,1,1,2183103.41490433
"57378","8069047","1","1",1,0,1,1,2682755.05322963
"57379","8069049","1","1",1,0,1,1,1188083.9282088
"57380","8069051","1","1",1,0,1,1,1467801.08107254
"57381","8069053","1","1",1,0,1,1,2949046.31316662
"57382","8069055","1","1",1,0,1,1,2769502.3162663
"57383","8069056","1","1",1,0,1,1,2328565.5862838
"57384","8069057","1","1",1,1,1,1,2048369.03544143
"57385","8069060","1","1",1,0,1,1,1794243.5098812
"57386","8069061","1","1",1,0,1,1,1382525.35156906
"57387","8069062","1","1",1,0,1,1,1625930.98891899
"57388","8069064","1","1",0,1,0,1,2250863.43070492
"57389","8069065","1","1",1,1,1,1,1602304.14399877
"57390","8069066","1","1",1,0,1,1,1228177.16004327
"57391","8069068","1","1",1,1,1,1,2969364.26110566
"57392","8069072","1","1",1,1,1,1,2726836.4629522
"57393","8069073","1","1",1,0,1,1,2057596.35269642
"57394","8069074","1","1",1,0,1,0,1871711.1851275
"57395","8069075","1","1",1,0,1,1,2647615.49683288
"57396","8069077","1","1",1,0,1,1,2786493.79177019
"57397","8069078","1","1",1,0,1,1,1359948.75837117
"57398","8069079","1","1",1,1,1,0,1288331.29392937
"57399","8069080","1","1",1,0,1,1,2646837.87949383
"57400","8069082","1","1",1,0,1,1,2256483.54593664
"57401","8069083","1","1",1,1,1,1,1406500.64116344
"57402","8069084","1","1",1,0,1,1,2427844.97054294
"57403","8069085","1","1",1,1,1,1,2236715.39418399
"57404","8069088","1","1",1,0,1,1,1314341.44109488
"57405","8069090","1","1",1,0,1,0,2426821.40052319
"57406","8069091","1","1",1,1,1,1,2403461.82545647
"57407","8069092","1","1",1,0,1,1,1825821.79991528
"57408","8069093","1","1",1,1,1,1,1557397.39052951
"57409","8069095","1","1",0,1,1,1,2035361.57798022
"57410","8069098","1","1",1,0,1,1,1639981.90483078
"57411","8069100","1","1",1,0,1,1,1818588.03866431
"57412","8069101","1","1",1,0,1,1,1180084.89420637
"57413","8069103","1","1",1,1,1,1,2059764.00658488
"57414","8069112","1","1",1,1,1,1,1739973.73266146
"57415","8069113","1","1",1,1,1,1,2878704.66345921
"57416","8069114","1","1",1,1,1,1,2741406.58583492
"57417","8069115","1","1",1,1,1,1,1840022.32160419
"57418","8069120","1","1",1,0,1,1,2257659.42798927
"57419","8069121","1","1",1,1,1,0,2404861.26257107
"57420","8069126","1","1",1,0,0,1,2555891.41873643
"57421","8069127","1","1",1,0,1,1,1961333.22222158
"57422","8069128","1","1",0,0,1,0,1458131.03759661
"57423","8069129","1","1",0,0,1,1,1476963.73051032
"57424","8069130","1","1",1,0,1,1,2104720.1988101
"57425","8069131","1","1",1,0,1,1,2622207.53891394
"57426","8069132","1","1",1,0,1,1,1218159.7921811
"57427","8069133","1","1",1,1,1,1,2554559.36340615
"57428","8069134","1","1",0,0,0,0,1374542.35974699
"57429","8069137","1","1",1,1,1,1,2250025.49432218
"57430","8069142","1","1",0,1,1,1,2818170.43708637
"57431","8069147","1","1",0,0,0,1,2426642.83305407
"57432","8069148","1","1",1,1,1,1,1616891.72923565
"57433","8069149","1","1",0,1,1,1,2499451.97368041
"57434","8069151","1","1",1,1,1,1,1624748.88809025
"57435","8069153","1","1",1,0,1,1,1375359.78993401
"57436","8069155","1","1",1,1,1,1,2712918.50401089
"57437","8069156","1","1",1,1,1,1,1373178.48781124
"57438","8069157","1","1",1,0,1,1,2502611.75541207
"57439","8069159","1","1",1,0,1,1,1187701.79692656
"57440","8069161","1","1",1,0,1,1,1817108.79506543
"57441","8069167","1","1",1,0,1,1,2821711.47014946
"57442","8069170","1","1",1,0,1,1,1236448.55167717
"57443","8069173","1","1",1,0,1,1,2898580.76641336
"57444","8069175","1","1",1,1,1,1,2518833.15142244
"57445","8069176","1","1",1,0,1,1,1406643.11479777
"57446","8069177","1","1",1,0,1,1,2023090.40715918
"57447","8069178","1","1",1,0,1,1,2580232.23707452
"57448","8069179","1","1",1,0,1,1,2663459.71653238
"57449","8069180","1","1",1,0,1,1,2458214.18201551
"57450","8069182","1","1",1,0,1,1,1617562.11124361
"57451","8069183","1","1",1,0,1,1,2579007.02208281
"57452","8069184","1","1",1,0,1,1,2912230.79746589
"57453","8069185","1","1",1,1,1,1,1923277.09281817
"57454","8069186","1","1",1,0,0,1,1730327.36774534
"57455","8069188","1","1",1,0,1,1,2188434.18354169
"57456","8069189","1","1",1,1,1,1,1717711.5316689
"57457","8069191","1","1",1,1,1,1,2416293.44698042
"57458","8069192","1","1",0,0,1,0,2294924.25626144
"57459","8069194","1","1",1,1,1,1,1963604.07412052
"57460","8069196","1","1",0,0,1,1,2032185.15943736
"57461","8069198","1","1",0,0,1,1,1320397.31448516
"57462","8069199","1","1",1,1,1,1,1807840.77901393
"57463","8069200","1","1",1,0,0,1,1627088.57879043
"57464","8069201","1","1",1,0,1,1,1544435.48273295
"57465","8069203","1","1",1,0,1,1,1386496.0418269
"57466","8069204","1","1",1,0,1,1,2061647.38666266
"57467","8069205","1","1",0,0,0,1,2439267.00338721
"57468","8069206","1","1",1,0,1,1,2936682.48703703
"57469","8069209","1","1",1,1,1,1,2445560.30584499
"57470","8069211","1","1",0,0,1,1,1640799.82511699
"57471","8069212","1","1",1,0,1,1,2706985.139139
"57472","8069215","1","1",1,1,1,1,2871439.69951198
"57473","8069216","1","1",1,0,1,0,2759133.32236931
"57474","8069217","1","1",1,0,1,0,2048512.67691702
"57475","8069219","1","1",1,0,1,0,2955602.26466507
"57476","8069220","1","1",1,0,1,0,2691413.62065449
"57477","8069224","1","1",0,0,1,1,2458678.43961343
"57478","8069225","1","1",1,0,1,0,1193903.97949144
"57479","8069226","1","1",1,0,1,1,2472122.49448523
"57480","8069227","1","1",1,1,1,1,1898146.47320658
"57481","8069228","1","1",1,0,1,1,2121520.79610154
"57482","8069230","1","1",1,1,1,1,2813770.82692459
"57483","8069231","1","1",1,0,1,1,1316616.12210795
"57484","8069233","1","1",0,0,1,1,1456777.77647972
"57485","8069234","1","1",1,0,1,1,2097774.53534305
"57486","8069235","1","1",1,0,1,1,1552656.1281085
"57487","8069236","1","1",1,0,1,1,2982175.38371682
"57488","8069237","1","1",0,0,1,1,1822323.44575226
"57489","8069238","1","1",1,1,1,1,1538189.0065968
"57490","8069240","1","1",1,0,1,1,1726669.37790811
"57491","8069241","1","1",1,1,1,1,2937125.75091049
"57492","8069242","1","1",1,0,1,1,2605962.99085766
"57493","8069243","1","1",1,0,0,1,2229702.36178488
"57494","8069244","1","1",1,0,1,1,1707350.2679728
"57495","8069245","1","1",0,0,0,1,2257510.22748649
"57496","8069246","1","1",0,0,1,0,1482830.49929887
"57497","8069247","1","1",0,0,1,1,1924419.93473098
"57498","8069249","1","1",1,0,1,1,1965435.67204848
"57499","8069251","1","1",1,0,1,1,2620579.8933655
"57500","8069252","1","1",1,0,1,1,1453091.9396691
"57501","8069253","1","1",1,0,1,1,1667068.8470453
"57502","8069255","1","1",1,0,1,1,2496733.77946019
"57503","8069257","1","1",1,0,1,1,2858583.62529427
"57504","8069259","1","1",1,0,1,1,1181174.81268942
"57505","8069260","1","1",1,0,1,1,2377515.19925892
"57506","8069264","1","1",1,1,1,1,1409833.09503645
"57507","8069265","1","1",1,0,1,1,2695420.48742995
"57508","8069266","1","1",1,0,1,0,1954131.70684129
"57509","8069267","1","1",1,0,1,0,2176553.98892239
"57510","8069268","1","1",1,0,1,1,2776039.1860269
"57511","8069269","1","1",1,0,1,1,1505413.0375199
"57512","8069272","1","1",1,0,1,1,2996992.89530516
"57513","8069273","1","1",1,0,1,0,1968935.45623869
"57514","8069275","1","1",1,0,1,1,2477519.7452493
"57515","8069276","1","1",1,0,1,1,2047048.81703481
"57516","8069277","1","1",1,0,1,1,1982802.45942995
"57517","8069278","1","1",1,0,1,1,2244868.55624244
"57518","8069280","1","1",1,1,1,1,2425641.53812826
"57519","8069281","1","1",1,0,1,1,2948659.72558036
"57520","8069282","1","1",1,1,1,1,2383995.19866332
"57521","8069283","1","1",1,1,1,1,1828013.94119859
"57522","8069284","1","1",1,0,1,1,1259384.87725332
"57523","8069285","1","1",1,1,1,1,1431440.23861736
"57524","8069286","1","1",1,0,1,1,2557568.04250181
"57525","8069289","1","1",1,1,1,1,1524248.59005958
"57526","8069290","1","1",1,1,1,1,1430924.26998541
"57527","8069291","1","1",1,0,1,1,2908876.63785368
"57528","8069292","1","1",1,0,1,1,2994772.33041078
"57529","8069293","1","1",1,0,1,1,2483735.1060845
"57530","8069294","1","1",1,0,1,1,1517542.90597513
"57531","8069296","1","1",1,0,1,1,2320864.87360299
"57532","8069297","1","1",1,1,1,1,2795660.47210246
"57533","8069298","1","1",1,0,1,1,1799843.70969236
"57534","8069299","1","1",1,0,1,0,2631202.07833126
"57535","8069301","1","1",1,0,1,1,1680874.86673146
"57536","8069302","1","1",1,1,1,1,2669803.03095654
"57537","8069303","1","1",1,0,1,1,2678291.16981477
"57538","8069304","1","1",1,1,1,1,1920557.94324726
"57539","8069305","1","1",1,0,1,1,2575067.72859022
"57540","8069306","1","1",1,1,1,1,2047147.31069282
"57541","8069307","1","1",1,1,1,1,1433006.34801388
"57542","8069308","1","1",1,0,0,1,2726930.15415221
"57543","8069309","1","1",1,0,1,1,1572818.93866137
"57544","8069310","1","1",1,0,1,1,1886052.7684167
"57545","8069311","1","1",1,1,1,1,2971759.00356844
"57546","8069313","1","1",1,0,1,1,2964889.11354914
"57547","8069314","1","1",1,0,1,0,2003993.73413995
"57548","8069315","1","1",1,1,1,1,2741209.19624344
"57549","8069316","1","1",0,0,1,1,2601558.06928873
"57550","8069318","1","1",1,0,1,0,2681131.25735894
"57551","8069319","1","1",1,1,1,1,1999825.88863
"57552","8069320","1","1",1,0,1,0,1279026.94841847
"57553","8069322","1","1",1,0,1,1,2783794.3155691
"57554","8069323","1","1",1,0,1,1,2680306.31203204
"57555","8069324","1","1",1,0,1,1,1339302.05626413
"57556","8069325","1","1",1,0,1,1,2384605.90852425
"57557","8069328","1","1",0,1,1,1,1367665.28017819
"57558","8069329","1","1",1,0,1,1,2181068.1893304
"57559","8069330","1","1",1,0,1,1,2442278.21523324
"57560","8069331","1","1",1,0,1,1,2218267.7538693
"57561","8069333","1","1",1,0,1,1,2145537.14821115
"57562","8069334","1","1",1,0,1,1,2967832.73283392
"57563","8069335","1","1",0,0,1,1,1866581.25819638
"57564","8069337","1","1",1,0,1,1,2070330.82233742
"57565","8069338","1","1",1,0,1,1,2542923.73470962
"57566","8069339","1","1",1,0,1,1,1286950.54998621
"57567","8069341","1","1",1,0,1,1,2525139.96588066
"57568","8069342","1","1",1,0,1,1,1836458.76325667
"57569","8069344","1","1",1,0,1,1,1290383.21714848
"57570","8069345","1","1",1,0,1,1,1289828.5465315
"57571","8069346","1","1",1,0,1,1,1409268.06036383
"57572","8069347","1","1",1,0,1,1,1545910.98504141
"57573","8069349","1","1",1,0,1,1,1726714.83589336
"57574","8069350","1","1",1,1,1,1,2776860.49930751
"57575","8069351","1","1",1,0,1,1,1815555.65401912
"57576","8069352","1","1",1,0,1,1,2888949.8811774
"57577","8069353","1","1",1,1,0,1,2198531.55110031
"57578","8069354","1","1",0,0,1,0,1460955.73285595
"57579","8069356","1","1",1,0,1,1,1974800.75815693
"57580","8069357","1","1",1,0,1,1,2869617.63067171
"57581","8069358","1","1",1,0,1,1,2924291.50324315
"57582","8069359","1","1",1,1,1,1,2166735.39783806
"57583","8069360","1","1",0,0,1,1,2567155.89625761
"57584","8069361","1","1",1,1,1,1,1484615.90580642
"57585","8069362","1","1",1,0,1,1,2918120.57649717
"57586","8069363","1","1",1,0,1,1,1280929.92218211
"57587","8069364","1","1",1,0,1,1,1849201.11432672
"57588","8069365","1","1",0,0,1,1,1843747.011628
"57589","8069367","1","1",1,0,1,1,2047455.37145063
"57590","8069369","1","1",1,0,1,1,1687231.43568262
"57591","8069371","1","1",1,0,1,1,1186776.44595504
"57592","8069372","1","1",1,1,1,1,1355034.92277116
"57593","8069373","1","1",1,0,1,1,2995009.52428207
"57594","8069374","1","1",1,0,1,1,1526735.19099131
"57595","8069375","1","1",1,0,1,0,1175324.6614337
"57596","8069376","1","1",1,1,1,1,1236123.13823774
"57597","8069377","1","1",1,0,1,1,2314448.36260751
"57598","8069379","1","1",1,0,1,1,1643754.72739339
"57599","8069380","1","1",1,0,1,1,2950956.34410158
"57600","8069381","1","1",1,0,1,1,1327708.87769759
"57601","8069382","1","1",1,0,1,1,1622196.75909728
"57602","8069383","1","1",0,0,0,0,2146184.11641568
"57603","8069384","1","1",1,0,1,1,1925659.26106647
"57604","8069386","1","1",1,0,1,1,1545519.57014948
"57605","8069389","1","1",1,0,1,1,1650592.6932767
"57606","8069393","1","1",1,1,1,1,2210704.26382124
"57607","8069395","1","1",1,0,1,1,1614547.98022285
"57608","8069397","1","1",1,1,1,1,1845075.02406836
"57609","8069399","1","1",1,0,1,1,1225728.08682919
"57610","8069400","1","1",1,1,0,1,2857516.17597416
"57611","8069401","1","1",1,0,1,1,2158837.96945214
"57612","8069402","1","1",1,0,1,1,2691668.12779382
"57613","8069405","1","1",0,0,1,1,2661072.8482157
"57614","8069409","1","1",1,0,1,1,2828954.11701873
"57615","8069410","1","1",1,0,1,1,2751927.66170949
"57616","8069411","1","1",1,0,1,1,2766562.28875741
"57617","8069412","1","1",1,0,1,1,1292655.60703352
"57618","8069413","1","1",1,0,1,1,2642388.89697939
"57619","8069415","1","1",1,0,1,0,1490116.0855405
"57620","8069416","1","1",1,1,1,1,2160410.70546955
"57621","8069418","1","1",1,0,1,1,2298646.98717371
"57622","8069419","1","1",1,0,1,1,1467978.84613276
"57623","8069422","1","1",1,1,1,1,1425733.48807171
"57624","8069424","1","1",1,1,1,1,2077613.65648359
"57625","8069429","1","1",1,1,1,1,1513202.66036317
"57626","8069435","1","1",1,0,1,1,1707752.45819241
"57627","8069437","1","1",1,0,1,1,2653074.07768443
"57628","8069441","1","1",1,0,1,1,1670553.8228713
"57629","8069442","1","1",1,0,1,0,1181452.41832361
"57630","8069444","1","1",1,0,1,0,1543072.33951986
"57631","8069445","1","1",1,0,1,1,2625363.56607452
"57632","8069446","1","1",1,0,1,1,2898361.68950424
"57633","8069448","1","1",1,0,1,1,1865815.99101424
"57634","8069449","1","1",1,0,1,1,2248402.296938
"57635","8069450","1","1",1,1,1,1,2678235.8395867
"57636","8069451","1","1",1,1,1,1,1208336.05976775
"57637","8069452","1","1",1,1,1,1,2334397.74781466
"57638","8069455","1","1",1,0,1,1,1488694.41874325
"57639","8069456","1","1",0,0,1,0,2340192.74320453
"57640","8069457","1","1",0,1,1,1,1215825.20639524
"57641","8069460","1","1",1,0,1,1,1475653.83631736
"57642","8069461","1","1",1,0,1,1,1245492.92098731
"57643","8069463","1","1",1,0,1,0,2395848.11994806
"57644","8069464","1","1",0,0,1,1,1796381.72525913
"57645","8069468","1","1",1,0,1,1,2864594.18207407
"57646","8069469","1","1",1,0,1,1,2263358.51559415
"57647","8069470","1","1",1,0,1,1,2440515.81682637
"57648","8069471","1","1",1,0,1,1,2088514.25420493
"57649","8069472","1","1",1,0,1,1,1383503.66838276
"57650","8069473","1","1",1,0,1,1,2132735.82115769
"57651","8069474","1","1",1,0,1,1,2116338.21135387
"57652","8069479","1","1",1,0,1,1,1689415.84076732
"57653","8069480","1","1",1,0,1,1,2327634.71398503
"57654","8069481","1","1",1,0,1,1,1598728.11254114
"57655","8069482","1","1",1,0,1,1,1890953.09844241
"57656","8069483","1","1",1,0,1,1,2510787.0773226
"57657","8069485","1","1",1,0,1,1,2023270.56230977
"57658","8069487","1","1",1,0,1,1,2857164.13266957
"57659","8069488","1","1",1,0,1,1,2091635.97485051
"57660","8069492","1","1",1,0,1,1,2009819.77714226
"57661","8069493","1","1",1,0,1,1,2895168.48849133
"57662","8069494","1","1",1,0,1,0,1912417.10949689
"57663","8069495","1","1",1,0,1,1,1213683.76296014
"57664","8069496","1","1",0,0,1,0,2418370.77653036
"57665","8069497","1","1",1,0,1,1,1746953.84658873
"57666","8069498","1","1",1,1,1,1,2793831.17644116
"57667","8069499","1","1",1,0,1,1,1188074.76926595
"57668","8069500","1","1",1,0,1,1,1671065.67107141
"57669","8069502","1","1",1,0,1,1,2206146.96467295
"57670","8069504","1","1",1,0,0,0,2732916.24238715
"57671","8069506","1","1",1,1,1,1,2061633.65960121
"57672","8069508","1","1",1,1,1,1,1311019.31743324
"57673","8069509","1","1",1,0,1,1,1363427.32777819
"57674","8069512","1","1",0,0,1,0,2838746.96504325
"57675","8069514","1","1",0,0,1,0,1967514.97613266
"57676","8069517","1","1",0,0,1,1,1349644.23522353
"57677","8069519","1","1",1,0,1,1,2725175.75412989
"57678","8069522","1","1",0,0,1,1,1763050.06852373
"57679","8069523","1","1",1,0,1,1,2293478.53176296
"57680","8069525","1","1",1,0,1,1,2043220.75292468
"57681","8069529","1","1",0,1,1,1,1709892.81132817
"57682","8069530","1","1",1,0,1,0,2048239.71694335
"57683","8069533","1","1",1,0,1,1,1324466.43199772
"57684","8069534","1","1",1,0,1,1,2636196.13725692
"57685","8069535","1","1",1,0,1,1,1189017.27756485
"57686","8069536","1","1",1,1,1,1,1352600.16696528
"57687","8069537","1","1",1,0,1,1,2906075.39623976
"57688","8069538","1","1",1,0,1,1,1197078.30825821
"57689","8069539","1","1",1,0,1,1,2484923.44154045
"57690","8069540","1","1",1,0,1,1,1770403.76869962
"57691","8069541","1","1",1,0,1,1,1488302.2207208
"57692","8069542","1","1",1,0,1,1,1857453.68940756
"57693","8069543","1","1",1,0,1,1,1490650.5429931
"57694","8069544","1","1",1,0,1,1,2281064.11959976
"57695","8069545","1","1",1,0,1,1,2044045.86276039
"57696","8069547","1","1",1,0,1,1,1259579.92345095
"57697","8069548","1","1",1,0,1,1,1254300.20267144
"57698","8069550","1","1",1,0,1,1,1673129.77051362
"57699","8069551","1","1",1,0,1,1,1415857.23450407
"57700","8069552","1","1",1,1,1,1,2528587.06997707
"57701","8069554","1","1",1,1,1,1,2150581.23581111
"57702","8069558","1","1",1,0,1,1,2422828.8443014
"57703","8069559","1","1",1,0,1,1,1395060.19575521
"57704","8069560","1","1",1,0,1,1,1781570.69763169
"57705","8069562","1","1",1,1,1,1,2275378.50758061
"57706","8069563","1","1",1,0,1,1,1295387.04549894
"57707","8069565","1","1",1,0,1,1,2831083.50247145
"57708","8069567","1","1",1,0,1,0,1914154.91469204
"57709","8069569","1","1",1,0,1,1,1819463.76537904
"57710","8069570","1","1",1,0,1,1,1611478.96494716
"57711","8069571","1","1",1,0,1,0,2263398.14851061
"57712","8069572","1","1",1,1,1,1,1610431.23526499
"57713","8069575","1","1",0,0,1,1,2949835.24562791
"57714","8069577","1","1",1,1,1,1,2056250.07934868
"57715","8069579","1","1",1,1,1,1,2598787.93869168
"57716","8069580","1","1",1,1,1,1,2277827.78771594
"57717","8069581","1","1",1,0,0,1,2229604.01207209
"57718","8069582","1","1",1,0,1,1,1856155.7927914
"57719","8069583","1","1",1,0,1,1,2873151.56457946
"57720","8069584","1","1",1,0,1,1,2388938.49890679
"57721","8069585","1","1",1,0,1,1,2715167.33272001
"57722","8069586","1","1",1,0,1,1,1830310.57899818
"57723","8069588","1","1",1,0,1,1,1718429.05102298
"57724","8069589","1","1",0,0,0,1,1757323.25561345
"57725","8069591","1","1",1,0,1,1,1901078.97186652
"57726","8069593","1","1",1,0,1,1,2803425.05961657
"57727","8069595","1","1",1,0,1,1,1312156.77767992
"57728","8069598","1","1",1,0,1,1,1229681.60305172
"57729","8069600","1","1",1,1,1,1,2315583.73050764
"57730","8069602","1","1",1,1,1,1,2570524.28374067
"57731","8069603","1","1",0,0,1,1,1766050.6746918
"57732","8069604","1","1",0,0,1,1,2079675.73769391
"57733","8069606","1","1",1,0,1,1,2350922.7367118
"57734","8069607","1","1",1,0,1,1,2412868.11588332
"57735","8069608","1","1",1,0,1,1,2141646.55232802
"57736","8069609","1","1",1,0,1,1,2932801.44637451
"57737","8069611","1","1",1,0,1,1,1204613.40554059
"57738","8069612","1","1",1,1,1,1,2450316.87958166
"57739","8069614","1","1",1,1,1,1,1585906.70598671
"57740","8069615","1","1",1,0,1,1,2470664.76898268
"57741","8069616","1","1",1,0,1,1,2296959.19265971
"57742","8069618","1","1",1,1,1,1,2137007.90699571
"57743","8069619","1","1",1,0,1,1,2346583.52784812
"57744","8069620","1","1",1,1,1,1,1739184.96813625
"57745","8069621","1","1",0,1,1,1,1881012.66887039
"57746","8069622","1","1",1,0,1,1,2213097.17740864
"57747","8069623","1","1",1,0,1,1,2098854.76751253
"57748","8069624","1","1",1,0,1,1,2877076.72659308
"57749","8069626","1","1",1,0,1,1,1482844.26020458
"57750","8069627","1","1",1,1,1,1,2014042.02451929
